,title,price,links,images
1832,Lenovo ThinkPad E14 Gen 2 14-inch i7-1165G7 16GB RAM 512Gb NVME Win 11 Pro,309.0,https://www.ebay.com/itm/135263958997?_skw=laptop&epid=26057730804&hash=item1f7e5c37d5:g:aLoAAOSwNQ5l2kB-&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKk4wh4wNQwwgOUiuHSNrhQ8Mmn67oTlSLhsslIQ%2Fkjz7Ju%2BafxGjWiD2%2Fw1NNhMEN%2BcJbUqkPTzS77C4EiqZ241JZSDTJwA7AD%2FNIOGgzRxMzzvjVEg%2F6G3Rq0SiyJM4AvabOvGDLfThN3l1A1kZ55gkwKhhWUvxrEI%2BRAWK%2Bq0IgXWappMxby1WIXQ%2FU4oMwfap2DaBk3%2FBamguvGwazfcvklCcrMdV9gAheoi8fBDbj6LVSn4oVMo9byzf1TWwcECsEnyy6GcKht1Z%2FfO5Rpm%7Ctkp%3ABk9SR_Kcx_fyZA,https://i.ebayimg.com/thumbs/images/g/CekAAOSwTLpnDZoQ/s-l300.webp
1833,"Dell Latitude 3520 15"" Intel i7-1165G7 32GB RAM 1TB SSD HDMI WiFi Win 11 Laptop",549.99,https://www.ebay.com/itm/226144637226?_skw=laptop&hash=item34a745512a:g:RUQAAOSwMu9mQpMQ&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnFcgjLnv9D%2FqRxdhhKcM6vToApB3cezyjD%2Bi%2BtBKYxs%2FuMbPgeTO3Ae7VGZT9Gv8kxkJJiB60V9oi%2FknQ2C4iR9qhJDoO4gbLPKvn02IX5rCFNpAu0W7M1rF3TxwsEoHlt9bFoHJcICA1Y9%2F4pUR4fl%2BbJzke%2BkGbLCTTGu7Ysqu4OYv9w%2BKrrAvt7uZK8dTyfNfdYYZV1t5vxfRVvOVEQ7yifmdnA0Vl7fYQ1SdUhCQ%3D%3D%7Ctkp%3ABk9SR_Kcx_fyZA,https://i.ebayimg.com/thumbs/images/g/cqgAAOSwn6BmhcNt/s-l300.webp
1834,"HP 14-DQ0012DS 14"" HD Touch Laptop Intel Celeron N4020 4GB SDRAM 64GB eMMC W10H",149.99,https://www.ebay.com/itm/166521438381?_skw=laptop&hash=item26c57380ad:g:VvgAAOSwZo1liyu9&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKk5J6GmuXiq6Levyff7Y0ckQIQQUqPXDMifuQ4BhuHhiafapxDCMYop%2Ftvhcnql6EzQVYuTk6ox6NOmpsT9B93FTgX9LQj7anKceqHEeDZiJmIg%2FayDwQiIsdCYUKfQyssL8GSU2g74OpC4vOa3%2B7f2HJb2AqlmP4I6V3pvzS7P4Y123zYToT2ENzPZVw1D%2BJPVU7d%2F4BESyZDY4Eq40vBwNVvvk%2B1dx4qUAqCeUOYS9Q%3D%3D%7Ctkp%3ABk9SR_Kcx_fyZA,https://i.ebayimg.com/thumbs/images/g/HdwAAOSwSPRnPBgF/s-l300.webp
1835,"Dell Chromebook 3100 11.6"" (32GB eMMC, Intel Celeron N4020, 1.10GHz, 4GB RAM)...",145.0,https://www.ebay.com/itm/276664554210?_skw=laptop&epid=13051850941&hash=item406a7e12e2:g:wnoAAOSwQJNm-wNr&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmlfz0ql65JM4fNZRNysfhWmYZwPpcWQs%2FBhD2rMhB61lqUdB75phMj2k5G8or5YgwlE3j2ac%2Foq4FEv4ewy5lkj75v5AguS9OFZHqWtkj4FBoImnXsUbDPaqPT3bqiff9%2FKbGiQJ0Ukq8lS0jTmDAw8ctC08%2Bcc28rO7KTU%2FCfZXdAucDgkpaE6IS%2FKyIiiWelD%2BmpvqyDNFPjNzFtqbc45jP%2BhWuF8hdc1ct7VRqiZ5nJ2Czn8AMaB6u2rSLjh2%2BA41qP4G7uXPbA%2BeeoF1dR%7Ctkp%3ABk9SR_Kcx_fyZA,https://i.ebayimg.com/thumbs/images/g/GsoAAOSwX-pnImTI/s-l300.webp
1836,"Lenovo 21HK0008US 16"" WUXGA Non Touch Replacement LCD Laptop Screen Panel",113.99,https://www.ebay.com/itm/126648100989?_skw=laptop&hash=item1d7cd0a87d:g:Z7oAAOSwLmxmz1TL&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmL%2B0x3V7UhRFNYMMoYuN58iySKDJGUiHYKbqLB7gnJ9tP963rTEC3eFDRv6ors9Xgl3N26rzTNWHtKNuoKOWnaom1RYI3yi0lyQPrvQ6SnwXSPLqspGmfW1ViWdDw%2FklFKOBElL6UoXmZh2rm8blGUfDIrAlR%2Bbp15IZYdEoB4iCBkvi6Z3KNzAyHZn1RXNq62vTy04REsyq%2BZx70oVFZAddFIDDpGXijmXfPBktW--Q%3D%3D%7Ctkp%3ABk9SR_Kcx_fyZA,https://i.ebayimg.com/thumbs/images/g/a4IAAOSwSFZnTwga/s-l300.webp
1837,"HP 15s-fq0008nia 15.6"" 1366x768 Intel Celeron N4120 16GB 512GB SSD Windows11Home",349.99,https://www.ebay.com/itm/375707428819?_skw=laptop&hash=item5779e867d3:g:VxEAAOSw0LdnCYsD&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnGlmGxddVNQkdFjwkUFKYirAZwpNUpNRBzGm0ACz%2BYkKh%2FT1fzvzXlkvFKA6gLr%2FjwRQL86joebaUsE6CQv2%2FBVOVxh72tKocYk%2FLIoXgxzPJg7j%2FDVFYB5cOnq59NnPDI3nJaRf8PJ4e8u1QmASkoypiXr%2BV1oVZTGwtdf3op1o2KHMFgtYlQX%2BdAlkGy7iVjSzRdwlfqWBjtgKGMYa6fJXTnpYKNzEADkubTQgfhDcJ2p6osL2EvDY4yce6oz9rKha3ttV5CpmVYlejNK0sL%7Ctkp%3ABFBM8pzH9_Jk,https://i.ebayimg.com/images/g/LGIAAOSwleZnJ0Sa/s-l500.jpg
1838,"Acer Aspire 5315 Series Laptop ICL50, Intel Celeron Inside, Ethernet - For Parts",86.11,https://www.ebay.com/itm/156382588710?_skw=laptop&epid=130725921&hash=item246920ef26:g:MbcAAOSw9yRmPa3M&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmAXkpYlOujutWaCzrap3AiLCIBwBrWF7gzOiOPcaOkxCbW1omuIkccjaNhohEr5c97jnPJE2Uy2u1gDAHU5pRCkoNGemrpgnq5hfmWiESkxMsm3UIsYVXbRehDLWznH2NrDIbBrejpPlBIbl26a5e37ydQLhK%2BH02pcbj6lptfWwo8BuV9J7p2uC1HBZH7AEfNsH9snyFBGChYDrf6qY75UJEhcMf1X8coFNgTKefayHZUCPe2mOY2T0drY%2BT%2FSMl4QJwAdi%2FnvKsVpjo30bcw%7Ctkp%3ABFBM8pzH9_Jk,https://i.ebayimg.com/images/g/hHEAAOSwqDVm2GAb/s-l500.jpg
1839,"HP M75611-001 60Hz FHD 15.6"" Non-Touch LCD Laptop Screen Replacement No Tab",99.74,https://www.ebay.com/itm/126813598203?_skw=laptop&hash=item1d86adf1fb:g:2pAAAOSwxsxnULGo&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKl9n5ztU3nnAS9R%2FvRLOpdqAhtsY4xHcRckYRH%2Fcn7DL%2F%2BiKGeqQUQuRDCo3rosuIaRO6zfy2O%2B8BhuiAvmn7JpYfXjEy%2F2KEQO4TcxEu6Zbc1hoSPPqME7zdlFcKrkxD4eCmS0fM1%2BjyyFKcS6lbxIRcf%2BfKnpWOt3eHAdtwEvZNSW7pqZnHSJZMeGzjiGqiIs1kZJB5Xfme4P1s%2B%2BwTkS2MbMRfgkyQ2Orv5wP4j5eL0bH3%2FPcWeElH6R9zccv%2BDzF0EWltZcR4XUO2fsvAaM%7Ctkp%3ABk9SR_Kcx_fyZA,https://i.ebayimg.com/thumbs/images/g/Es4AAOSwmO1nF2Fa/s-l300.webp
1840,"Lenovo 100e Chromebook Gen 4 11.6"" HD MTK MT8186 4GB 32GB Chrome Laptop R",199.99,https://www.ebay.com/itm/286121650922?_skw=laptop&hash=item429e2deaea:g:0pcAAOSwlqxnF9mI&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmKUa36O7QSE1DBP5PnOjJXcPqS2qep4Vxn1CnhWcgE8rJyOpiU6Xt%2FWBmqC5UzLtlvolqg6n4QmCDoHd23sbgMMe1HBEBchJPYRSIWOpOwNclP4%2FymSzlCJrg%2Fuk%2F%2BmXQSoEBxrZoh7E3mUh%2BspJREoXyopMF60K0aLFDn1XWi%2F1oXQx0fgHRrTIDvVURRKqzH8dW0l%2FC4IsZa99cmp15yhfJsOTYBO2hRv%2FMfuUOr%2BudQVC9FKUAcwrwc3GmmHaFA69lgJEz%2Fgm2dC2kFc7jK%7Ctkp%3ABk9SR_Kcx_fyZA,https://i.ebayimg.com/thumbs/images/g/9D4AAOSwC11mfmRP/s-l300.webp
1841,"DELL LATITUDE 7330 13"" FHD Touch I7-1265U 512GB SSD 16GB W11P FP Reader Backlit",460.99,https://www.ebay.com/itm/296698802722?_skw=laptop&hash=item4514a07222:g:FUMAAOSwuGhnRMlX&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnb1hbGERSNkJhFjR5JnhHFXmD5gVR6SOMP1YaKWSdAXYzPYxJsQMp8BS5t1MnaeHboPMeWJvTLSalnGz9ixz6trnLoAiS1kS6cooO9itGCwGZhLMCsPTwinmm3slLiJXilURL5H4yJktteyc7%2FXVlufzg5lS3F3dx4JwnQyiFHm0z%2BUvgAbIQ3WCJqDbM1tnwt%2FOLBwdBJkxqgMnpviisw4eFoV%2BV3XH2g7KBuzmmw3w%3D%3D%7Ctkp%3ABk9SR_Kcx_fyZA,https://i.ebayimg.com/thumbs/images/g/dAMAAOSwge5m0bWs/s-l300.webp
1842,"MSI Bravo 15 15.6"" (512GB SSD, AMD Ryzen 7 7000, 16GB RAM, AMD Radeon RX 6550M)",705.0,https://www.ebay.com/itm/235850294142?_skw=laptop&epid=16063218753&hash=item36e9c5e37e:g:zUMAAOSw6r9nHqY1&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnlKWVVV1umOI89DXLC1%2FJIvrAl7MLihH4KdmgjWKzFaMvTgSVwFYo8Z9AiQynaej8fEMAi9MW9TvdFg%2FPSR93BTrCBT%2F8x2ZjOvmidlsmqbSKKzydTdeWiUZWwhvU5DnEX78bMUgqcwEJXVF%2BDGlRSoGdEd7cRpR2uNNB5KqCANuKGi3KEIQzC0f2W7xTALV%2FI4XP2X8HPeqbZ%2BVxJHAuCOEvUiBlGBXSPV%2FWPfU%2Bpp47yDyu8o9qx3FKYlyQIOwtRnMHFQbaA%2Fow3%2FOudOtyV%7Ctkp%3ABk9SR_Kcx_fyZA,https://i.ebayimg.com/thumbs/images/g/6a4AAOSwtIlnM1GL/s-l300.webp
1843,"Lenovo IdeaPad 3 17IAU7 Core i5-1235U 512GB SSD 8GB 17.3"" 1920x1200 WIN11 GREY",399.99,https://www.ebay.com/itm/145948034860?_skw=laptop&epid=17058674365&hash=item21fb2e472c:g:72YAAOSwk3pmuor-&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlcNQbyDuqk6wInAuXPXQfWdp0Z7S8cBHlHMIy93ydwSienrdSbVnp9A5J7RgDGA0spdm%2FPiyHPykXK%2Bje7JOMDuzq%2Bo70Tkfv6bHuo8laBxoKApcVZa4wKMmmWRSQasYrgkURjuFuK%2B%2B%2BBOlse1nI2QOMtuAVfqx5%2F3vdPJQ51U82VWki0tQYYabTGfQRz4LMgxWgqOcJnl%2FAcD9o3J8kvLoNnLNCmhHlOieBkl60%2Fqg%3D%3D%7Ctkp%3ABk9SR_Kcx_fyZA,https://i.ebayimg.com/thumbs/images/g/n8oAAOSwgTBnG-Ia/s-l300.webp
1844,Lenovo ThinkPad P1 Gen 7 MOBILE WORKSTATION Core™ Ultra 7 155H 512GB SSD 16GB 16,896.99,https://www.ebay.com/itm/235856593503?_skw=laptop&hash=item36ea26025f:g:o-kAAOSwZm9nSINx&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmCbAMuMnnU17xUyt5%2BpXru6lBYSMwSXY4lQac6ldl9SWgvdzwtyWgVZMRd0r4gUWtVuCs1683rFL5GDkM0HPxED%2FhX2y8A8dL6pAr6Mx2r8vgVSTaPNa4C7HG0%2FOyCqRvcpVDO5bSoKPDXCmcI%2B2W3k0GyTqjoBRnz0D5bqfp6Nqqoaw%2BP7FVYBlaoRHojV3cbmlTcv0gHHx6AvHTW6aa8NEx9SxYxYdxbP8RaUP5alZ3lZt8t0fZDYH5w7M5J5P0pOJCWqKG7BejlveKVXyWK%7Ctkp%3ABk9SR_Kcx_fyZA,https://i.ebayimg.com/thumbs/images/g/bPYAAOSwQ-NnTMze/s-l300.webp
1845,"Dell Chromebook 3110 11.6"" Touch Intel Celeron 8GB RAM 64GB ChromeOS",224.99,https://www.ebay.com/itm/226362397935?_skw=laptop&hash=item34b44014ef:g:D~4AAOSwl7Fm7bKV&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKn7ah7P1i8UDALzRRvrGeFmISu5G1%2F0h3gAoIxEouu06%2F8CUq1sxc2vcJSPsT2Z2clv5V61MDSxJDBfUMTD5kCtlkFHkle6rD%2B2cEYs7vVBP9l7IPIQfg0aYKfh1t7LjbSOh850SNRcNtB3nhZizt8%2B%2Bd4PIZAbJPYHRqnSXlqgBsBlJlwVaGoQdn3caIcxiNcI5iannJWdT7oc2X840HEQ3ua0PHxxdHAHQ8%2BW%2F9KpnQecQSYXVGHhcnLmnho%2B62pUKNrclkV8GOTyD6HLkd3j%7Ctkp%3ABk9SR_Kcx_fyZA,https://i.ebayimg.com/thumbs/images/g/I2AAAOSwp~NnBZ8m/s-l300.webp
1846,"HP OMEN 16"" FHD 144Hz i5-13420H RTX 4050 16GB RAM 512GB SSD 16-wd0013dx Gaming",739.95,https://www.ebay.com/itm/126587544754?_skw=laptop&hash=item1d7934a4b2:g:saIAAOSwRtZmnXmR&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKm2eKGM9PUYjRRJWPBF4x4ozzU8FHt3aZx4PW7TvX8m488mJuTsXYua4PYBPTa5QHyaX8fh9G32KJIWC2Mpo0mxMUx71hh0anJQi9CCn5zq%2B%2FeTrltQ3wxzwThnRRgz%2BnRCh3567ZzzH7fL%2FGdEzHiMKpov%2B0QxLlWATHNybtpMOP8yK%2FsYGmpMHmcE0dvgBVCpuH%2Bh0vHndAONCEqzDKTLYgBZeM5DEeAP%2BPEVUoYZDXT0PDKqh2PcwKtkAy1k%2FbzWnup4v4XI4blG8mnK8TOY%7Ctkp%3ABFBM8pzH9_Jk,https://i.ebayimg.com/thumbs/images/g/AHkAAOSwK6FnUk14/s-l500.jpg
1847,Genuine OEM Roku Smart TV Remote Control - OEM HISENSE REMOTE - TESTED WORKING !,2.99,https://www.ebay.com/itm/326261272748?_skw=laptop&hash=item4bf6aff0ac:g:EuEAAOSwpbtm3Ibq&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkwk36cYqU5UZ6R453J8w5pekSojqo4PCBPTgcmJ2lv1ePvLAmVerXwA0oAQfvfjS6Ep0Q4qjJwx9AH%2FAWcciQ0BUxvriw8fW3FLMUL3uhQDPe%2FX2yP1DDiMEaKYvwdQTgcPJtRRsUNDMJw0xM9ZwGztMgIhN2LokLZrvrmzSObDsfDJ3HD3%2FHppc%2FtK0aeG1Vsys%2BXWA%2F5128xCHWAQDUCwGRmrByBwM%2BlA90orHcZIVX5uai75fyOVssoyz%2F5l96K4Fdwv0O%2Brqb5BDXincbM%7Ctkp%3ABFBM9JzH9_Jk,https://i.ebayimg.com/thumbs/images/g/2XMAAOSwDZ1nTveJ/s-l300.webp
1850,HP - Victus 15.6” Full HD 144Hz Gaming laptop - Intel Core i5 - 8GB Memory,569.99,https://www.ebay.com/itm/135387822673?_skw=laptop&hash=item1f85be3a51:g:~aoAAOSwHwpnPMzd&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmnTdt9O8PYg9kcI1jWQUyqrLGLTrxdTrBMrAfw%2BvvVnbgpmp83dPAbW3etYWe73ouWDrXVe%2BseURtmDWiLx99pivEDVtI75xsXCjVCtEJsOtwfhudxzVIrySVkB5PZYtgWoK1WApGWPSLtbpjvDI8MKFYv0KNPBDr8uonpo28axMHrr0xtdmUgoXv3S2rybB3yG%2Fs6DxLOPFTY9RUyBMLzcCxpH5MHM32FChY%2FaYqaVA%3D%3D%7Ctkp%3ABk9SR_Scx_fyZA,https://i.ebayimg.com/thumbs/images/g/DBIAAOSwPHNkNcm7/s-l300.webp
1853,As is junk SONY SVS15129CJS VAIO A16 i7 laptop Home appliances Tablet PC,284.99,https://www.ebay.com/itm/266274022381?_skw=laptop&hash=item3dff2b23ed:g:nnYAAOSwNTtkcgoR&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlp7Z36pPX7vqS5evVI90AS3gb1F9zZJ%2FCSyJikPHCazYlazF0H5GgjFWQ1Tv3UJdsUeNUQt3Z60Ou2F7svpeVquhe8KYJRuUjf3s8OoMbRNCUacOF%2BOx2UOAedyahF5WZ0PhufS3nBDXb7yvCftfpPvD92Zh13%2BI9dsdUqRZHDXgUWr5zaI6NmdEFASzipfaK31NatBbHq4G1mDsiZ%2FwVJx0Q1lfOJ5I0PqbIA0ioWiA%3D%3D%7Ctkp%3ABk9SR_Scx_fyZA,https://i.ebayimg.com/thumbs/images/g/T~EAAOSwRX5mnzxE/s-l300.webp
1854,"Dell Precision 3560 Laptop PC Intel i7-11th Gen, 32GB Ram 512GB SSD NVIDIA T500.",529.99,https://www.ebay.com/itm/305665683273?_skw=laptop&hash=item472b182f49:g:NToAAOSw82BnBVHl&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmendH8ou2ya%2FrsLVFRDaSUO5J8hfRTpr3yQAvIfY%2Fkv%2FM4wbD01v5JcSJfAGEZ8BkekVlOLi9Hw8kq%2BA%2BV3ij38AqOgD4yrIXJMBJhdqUFzDS6FTbvsMgXrm8vsVTZtAw2nncd%2BgbttRAxMfofCV7SnloJXN2pwqnTRsplwHttWDGMsqUDCb%2F%2BfYD6tr7BAJya0suIqwWLIzuKP0qEhpC1m4ps96BP4FARmFovte%2Bg6w%3D%3D%7Ctkp%3ABk9SR_Scx_fyZA,https://i.ebayimg.com/thumbs/images/g/28oAAOSwoHdmM9vk/s-l300.webp
1855,"HP Victus 16 16t-s000 Gaming Laptop PC 16.1"" R5 7640S 16GB 512GB 6G RTX 3050 W11",619.25,https://www.ebay.com/itm/365254526758?_skw=laptop&hash=item550addc726:g:kUoAAOSwJZ9lgIDm&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmYc3ttBp%2BGKLTRFiDO7hl%2BN7HDW3aza5Y1YteNRs0CyOl7vFGRTMcXHPLhFS6j1d4R6PDFVz70lFTtlHAJGid3EasVVp%2BL%2FO%2Bso0TtrVLkt8elNwOCvIGukd3qk4osR%2BxfFHEA7RiQkP52IM7FqEHF%2FWak%2FdmmrBw8T8H1%2FNvtuu9Bj1HpqEI%2BZ3frXKTIjyQg8qKmmZpNvUH6wWPzLxEO3Sce8qKOc%2BLwf0bMI2ycxlQMlBZzO%2BcytCQsBEp8wYA%2FgYGtYqLNj8fVeVQCg5d3%7Ctkp%3ABk9SR_Scx_fyZA,https://i.ebayimg.com/thumbs/images/g/QUUAAOSwg81kyvIn/s-l300.webp
1856,"Lenovo 82RG001GUS 16"" WQXGA Non Touch Replacement LCD Laptop Screen Panel",113.99,https://www.ebay.com/itm/126666370553?_skw=laptop&hash=item1d7de76df9:g:iJAAAOSwX9Bm3zvW&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKk1riX8z4u9kWU3zERwlarWSetvVJufCrLzJ17G2zZapvvB8MFX9MKBsGXyn0Yafnyl4ysddqKtoOR9Rwwt3RsBxsCMyiQOhvo9WLbzPZnuz3YMmY1Jb%2FrN0aG0o5MR%2F2PA4Ex6OXWgVNUe54ycsQROgGtUcFUDEzPmMcnQAIGZEX54h4DFMjD82zd3xRuP2wuAmz4psBbO5jAbPsOIabU617ZP6EVLtTGvvxUMJoGXAinK8SEzsVhkdhlqAVa1D8x8hWuJJj02HZtKD%2BLhhuQ4%7Ctkp%3ABk9SR_Scx_fyZA,https://i.ebayimg.com/thumbs/images/g/sAcAAMXQTghRLJwr/s-l300.webp
1857,Dell Vostro 5620 Laptop PC Full HD+ Intel Core i5-12th 8GB Ram 256GB NVMe Win 11,500.0,https://www.ebay.com/itm/296739532304?_skw=laptop&hash=item45170dee10:g:5~MAAOSwTyRnIoOk&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlmPLMC%2FuuuF3GtO4OvEucc0ciEly7GwCQsFvIrYRPCsVaDEOWUQIQk%2FfmWC1HFbkwZYy3Bbo1RoODO25dtEQOTY1SGLW8vzG7qsIzSONTGfEn5voh9vwFIHf4Ha4Pdi4HPZ8CAw%2BaBlttIqHG4F5evxniwfZSMkCUOR1e4MaDI%2BTfgI7gcbYBBprw9lakFiqRbI2V2tMKuxTNZdqGy2dyYmJuuvZCCckcAIINNxtMyIQ%3D%3D%7Ctkp%3ABk9SR_Scx_fyZA,https://i.ebayimg.com/thumbs/images/g/XNoAAOSw1KJkqNH3/s-l300.webp
1858,"Brand New Lenovo 82XJ0000US Slim 3 14"" FHD TS Chromebook -- 4GB Memory/64GB eMMC",219.99,https://www.ebay.com/itm/205043846451?_skw=laptop&hash=item2fbd90cd33:g:CekAAOSwTLpnDZoQ&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnjjSdt%2FFT3mzHu3Wi4OkHGWD2EbCUcF7cWFicwFCmVn%2FuDYPGYQ3IL7%2FoD8a3ZnaAFmKm5%2BWtZpRDX5ccKB%2BR9H1ZsfDJmqgCjQYMgL6c0AUCxkfFwetTcFYopwFdSi1dv0%2FfcPKEpSKH66Jwe%2Fu5nRshf%2BDYJFOnb4otXl%2FsdM2ntw38w5XJmlSMP9KGojoUGSsGWwB9hicfBzate63iesPuHI0dXgadEAmDAL1xZtA%3D%3D%7Ctkp%3ABk9SR_Scx_fyZA,https://i.ebayimg.com/thumbs/images/g/XNoAAOSw1KJkqNH3/s-l300.webp
1859,ASUS TUF Dash 15.6” FHD i5-12450H 8GB 512GB SSD RTX 3050 Ti FX517ZE-RS51 - Black,635.82,https://www.ebay.com/itm/166852848680?_skw=laptop&epid=18055045133&hash=item26d9346c28:g:cqgAAOSwn6BmhcNt&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKn1c5Z8OB30xuBxjbQHkpx0pcoVV8GRmHJWX54YuFeU%2FkMKQbnLNpvYLZf6I0NKvmV4NOEXkxNc9K35nLgFGlPgw28cbnw24OiPEA302Zx9rfuoxYsfi9fQyPuwAbSY7s0a%2FrofffXGlJy%2B0dLneTReBM5K%2BQXqg1PaBmgC2J6XNY4pzqY2y%2F%2B%2BXcz2rY8%2BOGMvJWSpmbZfw%2FlWqJRlHibJYbh20bFvPUig2LhdWgyNwwsNJs7R7tsG%2FunODQc%2BXQNsUxJ9NmGTKYfXLdaAxbOu%7Ctkp%3ABk9SR_Scx_fyZA,https://i.ebayimg.com/thumbs/images/g/kxYAAOSwebBnB6gb/s-l300.webp
1860,"ZeeTec Gaming Laptop 15.6"" QUAD AMD Ryzen7 16GB RAM 512GB SSD",710.0,https://www.ebay.com/itm/405366027692?_skw=laptop&hash=item5e61b2b5ac:g:HdwAAOSwSPRnPBgF&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnmJoLOoDF9l7iJbm8eJ8jdrlvUncn%2FpQErYb2KGJDI4YRH3uosjr0M%2BzWmXyqKJJ3E4CMMbHtwyAYMBDITcEvFcXHrrMmEX1%2FTWiWbsJdMvK2zoPwA3L8OQEBNEC8qUVDl0GrTzjQmInUQUro%2Bv2uAyCAdKrYQFvNVxFG7YeVFNtKPgWxksZUf7ZcSaD5b6c04Gz59LSGOi1jwBPG9HQJ6pEmso8KX4KmSkl3OXDQZNfHngWOzrWhLDWOyG9ui2wyJ1Sa9t%2BjB6fmzIAbbWYAN%7Ctkp%3ABk9SR_Scx_fyZA,https://i.ebayimg.com/thumbs/images/g/kYUAAOSwtlNnGIWn/s-l300.webp
1861,"HP 255 G8 15.6"" FHD Laptop AMD Ryzen 5 5500U 2.1GHz 16GB DDR4 RAM 1TB SSD W10P",559.99,https://www.ebay.com/itm/375752539234?_skw=laptop&hash=item577c98bc62:g:GsoAAOSwX-pnImTI&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlxrzqsaMypxexWNTvz7%2BXxT%2BuTQxEAYC33YkyQYarielSl%2BeQW4L0clJFR7afGiednfBHa0y3nLVQewcfjIuxfzvXPbdcRMMMafx1mpjdtMCRdnVxJ5R2Ph6Xc3AsHrsYLf6SLQJ68l47t37TG3fCzHRUpBTsMwcHj3WxmcqmJLvj70EpL80Q7h796uEN4L2HIBhRNvlX1bbNAzCYW4HPu0xPDWu60sTTuBz3Oa3n1HdAFptCAWBVhNJjnfxC7caZo%2FWnEFtShHy0O2R5hYKNM%7Ctkp%3ABk9SR_Scx_fyZA,https://i.ebayimg.com/thumbs/images/g/KccAAOSwr~VlVR-J/s-l300.webp
1862,"Dell Latitude 5480 Business 14"" HD Core i5-6300U 8GB 256GB SSD Windows 10 Pro",159.0,https://www.ebay.com/itm/296855998950?_skw=laptop&hash=item451dff11e6:g:a4IAAOSwSFZnTwga&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnWAXJsahrlUf6Ulj7EoT%2BKMZTcGnPx2sfcHbDGH1iR%2FsitUfK3DeP0QXWuU5nMKNchVRJh9kXZI8EnS8ePxXlkRbQVHw%2Fdw86%2FHlcwGNyPHXYxP8XFTX%2FVTpiWAGnLXTy%2BoNGT9Lo62loIdepDOjahmP8YmLsJC7P0sBTseZcSkACOoJmS8E1cQgce9X1dklH9T0zKpiev8mT5LIv8gAVO2AJf9XttjuIwAnM0ZrtNdoubVMZkCSFdEx3LAP8zTeVjnzl4Jxr4qJhUTBKc27mG%7Ctkp%3ABk9SR_Scx_fyZA,https://i.ebayimg.com/thumbs/images/g/28oAAOSwoHdmM9vk/s-l300.webp
1863,HP EliteBook 640 G10 14  Notebook - Intel Core i5 13th Gen i5-1335U - 32 GB - 1,688.49,https://www.ebay.com/itm/126756776796?_skw=laptop&hash=item1d834aeb5c:g:LGIAAOSwleZnJ0Sa&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmQgGqdnkSoHj2MNIDhmABSF46dH96UwFEx3NurTdmaFB8fzn2nHaE2yQMsw9MCPDenlV6GLI%2Fcgj3Y1%2FSTANQEv%2FAE%2Bl6h9AZC4JbNYQHHgq76MesgSxFP5hywpTvqpYVZhr604JSWWS823vvAHFPwsvYTFUz85oHNt8lFyHie4yc4CP9zZAxRJ4AeYWWl0H0ajMoWv9qXgDp0e2TOaGFWq24Nf0sV1WU6gKREU0c3pA%3D%3D%7Ctkp%3ABk9SR_Scx_fyZA,https://i.ebayimg.com/thumbs/images/g/QUUAAOSwg81kyvIn/s-l300.webp
